book_id,goodreads_book_id,title,authors,average_rating,ratings_count_all_editions,text_reviews_count,image_url,small_image_url,popularity,avg_rating,p_rating_1,p_rating_2,p_rating_3,p_rating_4,p_rating_5
763,11337,The Bluest Eye,Toni Morrison,3.99,121866,4963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,121866,3.99,0.019767614,0.050005745,0.20405199,0.37640524,0.3497694
764,5971165,The White Queen,Philippa Gregory,3.9,130446,6293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,130446,3.9,0.017593486,0.054543644,0.24058998,0.379843,0.30742988
765,92057,The Autobiography of Malcolm X,"Malcolm X, Alex Haley",4.29,131773,3951,https://images.gr-assets.com/books/1434682864m/92057.jpg,https://images.gr-assets.com/books/1434682864s/92057.jpg,131773,4.29,0.018615346,0.025513573,0.12378864,0.31128532,0.52079713
766,23754,Preludes & Nocturnes,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",4.3,138525,4388,https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637s/23754.jpg,138525,4.3,0.01900018,0.027922757,0.118642844,0.29975095,0.5346833
767,110737,Seabiscuit,Laura Hillenbrand,4.2,116984,3636,https://images.gr-assets.com/books/1171644213m/110737.jpg,https://images.gr-assets.com/books/1171644213s/110737.jpg,116984,4.2,0.011890515,0.02949976,0.15442282,0.3580062,0.44618067
768,21686,Shutter Island,Dennis Lehane,4.07,124032,6990,https://images.gr-assets.com/books/1329269081m/21686.jpg,https://images.gr-assets.com/books/1329269081s/21686.jpg,124032,4.07,0.013190145,0.03811113,0.17809114,0.40211397,0.36849362
769,188572,The Complete Sherlock Holmes,Arthur Conan Doyle,4.5,126558,2774,https://images.gr-assets.com/books/1465539139m/188572.jpg,https://images.gr-assets.com/books/1465539139s/188572.jpg,126558,4.5,0.003721614,0.008889205,0.07971839,0.29968867,0.6079821
770,13006,The Tragedy of Julius Caesar,"William Shakespeare, Roma Gill",3.65,135918,3044,https://images.gr-assets.com/books/1354574927m/13006.jpg,https://images.gr-assets.com/books/1354574927s/13006.jpg,135918,3.65,0.024411777,0.09586663,0.30911285,0.3439574,0.22665137
771,9938498,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,3.81,122989,12570,https://images.gr-assets.com/books/1327864303m/9938498.jpg,https://images.gr-assets.com/books/1327864303s/9938498.jpg,122989,3.81,0.015863208,0.06261536,0.26303166,0.4145574,0.24393238
772,30289,Πολιτεία,"Plato, Desmond Lee",3.9,122747,2261,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,122747,3.9,0.022583036,0.06135384,0.23946817,0.34448093,0.332114
773,47021,The Taming of the Shrew,William Shakespeare,3.81,134240,2370,https://images.gr-assets.com/books/1327935253m/47021.jpg,https://images.gr-assets.com/books/1327935253s/47021.jpg,134240,3.81,0.02137217,0.07159565,0.26568833,0.35349375,0.2878501
774,13206828,Cress,Marissa Meyer,4.46,177466,20055,https://images.gr-assets.com/books/1470057005m/13206828.jpg,https://images.gr-assets.com/books/1470057005s/13206828.jpg,177466,4.46,0.004879808,0.011585318,0.08323848,0.31833702,0.58195937
775,341879,Just Kids,Patti Smith,4.14,117400,8415,https://images.gr-assets.com/books/1259762407m/341879.jpg,https://images.gr-assets.com/books/1259762407s/341879.jpg,117400,4.14,0.027836457,0.045800682,0.14601363,0.3154259,0.46492335
776,567616,The Art Book,Phaidon Press,3.79,102988,192,https://images.gr-assets.com/books/1411210646m/567616.jpg,https://images.gr-assets.com/books/1411210646s/567616.jpg,102988,3.79,0.069211945,0.07645551,0.21482114,0.27503204,0.36447936
777,227941,Jemima J,Jane Green,3.62,103849,2448,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,103849,3.62,0.08578802,0.089591615,0.24039711,0.28713804,0.2970852
778,30597,Notre-Dame de Paris,"Victor Hugo, Walter J. Cobb",3.97,133421,3255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,133421,3.97,0.01463038,0.051333748,0.22961903,0.35791218,0.34650466
779,5211,A Fine Balance,Rohinton Mistry,4.34,104516,7227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,104516,4.34,0.014131808,0.029335221,0.107677296,0.2969306,0.55192506
780,77727,Calvin and Hobbes,"Bill Watterson, G.B. Trudeau",4.61,118294,684,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,118294,4.61,0.008284444,0.012130793,0.0649568,0.18906285,0.72556514
781,24765,Specials,Scott Westerfeld,3.77,148783,7313,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,148783,3.77,0.022085857,0.088316545,0.27688646,0.32647547,0.28623566
782,58345,The Awakening,Kate Chopin,3.63,137455,5662,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,137455,3.63,0.05473064,0.10731512,0.25553817,0.3213561,0.26105997
783,4134071,Hunted,"P.C. Cast, Kristin Cast",3.93,146051,3204,https://images.gr-assets.com/books/1438042897m/4134071.jpg,https://images.gr-assets.com/books/1438042897s/4134071.jpg,146051,3.93,0.028544823,0.07386461,0.22402449,0.2874133,0.38615277
784,10929,For One More Day,Mitch Albom,4.09,106720,6632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,106720,4.09,0.008976761,0.0395521,0.19737631,0.3650862,0.3890086
785,32669,Clear and Present Danger,Tom Clancy,4.08,108638,574,https://images.gr-assets.com/books/1291440438m/32669.jpg,https://images.gr-assets.com/books/1291440438s/32669.jpg,108638,4.08,0.00895635,0.02820376,0.1975644,0.40768424,0.35759127
786,30120,Falling Up,Shel Silverstein,4.33,114990,1281,https://images.gr-assets.com/books/1327871908m/30120.jpg,https://images.gr-assets.com/books/1327871908s/30120.jpg,114990,4.33,0.010513958,0.025036959,0.13588138,0.2789199,0.5496478
787,7821447,Sh*t My Dad Says,Justin Halpern,3.98,116368,7386,https://images.gr-assets.com/books/1370399211m/7821447.jpg,https://images.gr-assets.com/books/1370399211s/7821447.jpg,116368,3.98,0.019584421,0.05367455,0.21529974,0.35091263,0.36052868
788,23955,Trainspotting,"Irvine Welsh, Eric Lindor Fall",4.07,110677,2029,https://images.gr-assets.com/books/1375258001m/23955.jpg,https://images.gr-assets.com/books/1375258001s/23955.jpg,110677,4.07,0.015875023,0.039113816,0.17870018,0.38700905,0.37930194
789,29581,Foundation and Empire,Isaac Asimov,4.2,116241,2054,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,116241,4.2,0.0042756,0.023829801,0.16151789,0.38592234,0.42445436
790,6596,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",Miguel Ruiz,4.12,112472,6132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,112472,4.12,0.021898784,0.05172843,0.16934882,0.30083933,0.45618466
791,6614960,House Rules,Jodi Picoult,4.01,119767,9871,https://images.gr-assets.com/books/1290479868m/6614960.jpg,https://images.gr-assets.com/books/1290479868s/6614960.jpg,119767,4.01,0.009643725,0.045371428,0.20993263,0.3969374,0.33811483
792,22917,Brüder Grimm: Kinder- und Hausmärchen,"Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern",4.31,128007,1851,https://images.gr-assets.com/books/1369540060m/22917.jpg,https://images.gr-assets.com/books/1369540060s/22917.jpg,128007,4.31,0.00603092,0.019342693,0.14390619,0.32227924,0.508441
793,3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,144108,5440,https://images.gr-assets.com/books/1327784751m/3980.jpg,https://images.gr-assets.com/books/1327784751s/3980.jpg,144108,4.15,0.013482943,0.036146503,0.17379327,0.34355482,0.43302247
794,16130549,Doctor Sleep,Stephen King,4.1,116565,13654,https://images.gr-assets.com/books/1362415596m/16130549.jpg,https://images.gr-assets.com/books/1362415596s/16130549.jpg,116565,4.1,0.009582636,0.03492472,0.1715352,0.4133402,0.37061724
795,4271,About a Boy,Nick Hornby,3.79,112161,2794,https://images.gr-assets.com/books/1382004144m/4271.jpg,https://images.gr-assets.com/books/1382004144s/4271.jpg,112161,3.79,0.010048056,0.050275944,0.28755093,0.44126746,0.2108576
796,15760001,On Dublin Street,Samantha Young,4.24,145943,8174,https://images.gr-assets.com/books/1490401910m/15760001.jpg,https://images.gr-assets.com/books/1490401910s/15760001.jpg,145943,4.24,0.017917953,0.034856074,0.13182543,0.3210363,0.49436423
797,3206011,Crazy Love: Overwhelmed by a Relentless God,"Francis Chan, Danae Yankoski, Chris Tomlin",4.15,109134,3011,https://images.gr-assets.com/books/1328763220m/3206011.jpg,https://images.gr-assets.com/books/1328763220s/3206011.jpg,109134,4.15,0.025656532,0.044596553,0.15548775,0.2990452,0.47521394
798,7770,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,4.12,122653,2074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,122653,4.12,0.017553587,0.04874728,0.19894336,0.26455936,0.4701964
799,32423,Watchers,Dean Koontz,4.16,113984,2687,https://images.gr-assets.com/books/1308458930m/32423.jpg,https://images.gr-assets.com/books/1308458930s/32423.jpg,113984,4.16,0.010992771,0.033039726,0.18277127,0.33473995,0.43845627
800,821611,The Story of My Life,Helen Keller,4.07,110056,1683,https://images.gr-assets.com/books/1320429331m/821611.jpg,https://images.gr-assets.com/books/1320429331s/821611.jpg,110056,4.07,0.022842916,0.042287562,0.1904485,0.32915062,0.41527042
801,6224935,This Is Where I Leave You,Jonathan Tropper,3.88,111476,11062,https://images.gr-assets.com/books/1467397162m/6224935.jpg,https://images.gr-assets.com/books/1467397162s/6224935.jpg,111476,3.88,0.01392228,0.054065447,0.23534213,0.429967,0.26670316
802,7108001,Abraham Lincoln: Vampire Hunter,Seth Grahame-Smith,3.7,118704,11875,https://images.gr-assets.com/books/1291165397m/7108001.jpg,https://images.gr-assets.com/books/1291165397s/7108001.jpg,118704,3.7,0.037100688,0.0877224,0.2673962,0.3546974,0.2530833
803,271199,フルーツバスケット 1,"Natsuki Takaya, Alethea Nibley, Athena Nibley",4.23,118803,1541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,118803,4.23,0.026851173,0.044317063,0.14628418,0.23333585,0.54921174
804,12985,The Tempest,William Shakespeare,3.8,135537,2831,https://images.gr-assets.com/books/1327793692m/12985.jpg,https://images.gr-assets.com/books/1327793692s/12985.jpg,135537,3.8,0.017663073,0.07440035,0.27912673,0.34665072,0.28215912
805,6917952,Burned: A House of Night Novel,"P.C. Cast, Kristin Cast",3.98,129493,2999,https://images.gr-assets.com/books/1327944437m/6917952.jpg,https://images.gr-assets.com/books/1327944437s/6917952.jpg,129493,3.98,0.028016958,0.069277875,0.21129328,0.2758373,0.41557458
806,5096,Wizard and Glass,"Stephen King, Dave McKean",4.24,120708,4070,https://images.gr-assets.com/books/1327946510m/5096.jpg,https://images.gr-assets.com/books/1327946510s/5096.jpg,120708,4.24,0.008615834,0.03341949,0.14714849,0.32697088,0.48384532
807,18302455,The Circle,Dave Eggers,3.46,129023,17954,https://images.gr-assets.com/books/1376419833m/18302455.jpg,https://images.gr-assets.com/books/1376419833s/18302455.jpg,129023,3.46,0.043922402,0.12730289,0.31839284,0.34538028,0.16500159
808,9673436,The Invention of Hugo Cabret,Brian Selznick,4.23,135507,13128,https://images.gr-assets.com/books/1422312376m/9673436.jpg,https://images.gr-assets.com/books/1422312376s/9673436.jpg,135507,4.23,0.011814888,0.031157061,0.1477562,0.3313113,0.47796056
809,5479,Brave New World/Brave New World Revisited,"Aldous Huxley, Christopher Hitchens",4.16,110115,1012,https://images.gr-assets.com/books/1331315450m/5479.jpg,https://images.gr-assets.com/books/1331315450s/5479.jpg,110115,4.16,0.011033919,0.034364074,0.16650774,0.36101347,0.42708078
810,1087204,桜蘭高校ホスト部 1,Bisco Hatori,4.36,114117,949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,114117,4.36,0.020487744,0.03148523,0.11893057,0.2304477,0.5986487
811,18812405,The Good Girl,Mary Kubica,3.81,122753,11244,https://images.gr-assets.com/books/1388340126m/18812405.jpg,https://images.gr-assets.com/books/1388340126s/18812405.jpg,122753,3.81,0.02197095,0.065831386,0.24950917,0.405652,0.25703648
812,16070903,"Fallen Too Far (Too Far, #1)",Abbi Glines,4.21,143547,7995,https://images.gr-assets.com/books/1349565157m/16070903.jpg,https://images.gr-assets.com/books/1349565157s/16070903.jpg,143547,4.21,0.023448765,0.042048946,0.1374184,0.29462126,0.5024626
813,18081809,Landline,Rainbow Rowell,3.55,123422,15782,https://images.gr-assets.com/books/1499378092m/18081809.jpg,https://images.gr-assets.com/books/1499378092s/18081809.jpg,123422,3.55,0.043638896,0.10603458,0.30808932,0.34016627,0.20207094
814,6262365,Tempted,"P.C. Cast, Kristin Cast",3.96,137910,3165,https://images.gr-assets.com/books/1408633041m/6262365.jpg,https://images.gr-assets.com/books/1408633041s/6262365.jpg,137910,3.96,0.029076934,0.07205424,0.21405989,0.28254658,0.40226236
815,12497,No Country for Old Men,Cormac McCarthy,4.12,110082,6281,https://images.gr-assets.com/books/1443231179m/12497.jpg,https://images.gr-assets.com/books/1443231179s/12497.jpg,110082,4.12,0.013925983,0.034474302,0.15252267,0.41154775,0.38752928
816,6101138,Wolf Hall,Hilary Mantel,3.85,118705,12827,https://images.gr-assets.com/books/1336576165m/6101138.jpg,https://images.gr-assets.com/books/1336576165s/6101138.jpg,118705,3.85,0.05621499,0.083534814,0.18081799,0.31524366,0.36418852
817,6294,Howl's Moving Castle,Diana Wynne Jones,4.3,140348,9219,https://images.gr-assets.com/books/1407450489m/6294.jpg,https://images.gr-assets.com/books/1407450489s/6294.jpg,140348,4.3,0.00976145,0.02681905,0.1296349,0.32104483,0.5127398
818,11570,Dreamcatcher,"Stephen King, William Olivier Desmond",3.59,122599,1856,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,122599,3.59,0.042692028,0.11427499,0.30119333,0.2968132,0.24502647
819,16902,Walden; or Life in the Woods,Henry David Thoreau,3.79,120653,3620,https://images.gr-assets.com/books/1465675526m/16902.jpg,https://images.gr-assets.com/books/1465675526s/16902.jpg,120653,3.79,0.042203676,0.08476374,0.22944312,0.32413617,0.3194533
820,28921,The Remains of the Day,Kazuo Ishiguro,4.1,121763,7455,https://images.gr-assets.com/books/1327128714m/28921.jpg,https://images.gr-assets.com/books/1327128714s/28921.jpg,121763,4.1,0.0123190135,0.04129333,0.17300001,0.38354838,0.3898393
821,10766509,The Best of Me,Nicholas Sparks,3.91,124564,9610,https://images.gr-assets.com/books/1301685366m/10766509.jpg,https://images.gr-assets.com/books/1301685366s/10766509.jpg,124564,3.91,0.02157927,0.07320735,0.22993803,0.32409042,0.35118493
822,10746542,The Sense of an Ending,Julian Barnes,3.7,114025,12966,https://images.gr-assets.com/books/1311704453m/10746542.jpg,https://images.gr-assets.com/books/1311704453s/10746542.jpg,114025,3.7,0.02552072,0.08632317,0.27068624,0.39691296,0.2205569
823,64863,A is for Alibi,Sue Grafton,3.82,121225,3236,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,121225,3.82,0.02033409,0.062388122,0.28130338,0.34870696,0.28726748
824,1554,Οἰδίπους Τύραννος,"Sophocles, J.E. Thomas",3.67,134384,2129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,134384,3.67,0.02256221,0.09170735,0.31268603,0.33810574,0.23493868
825,5960325,Shanghai Girls,Lisa See,3.87,114862,8654,https://images.gr-assets.com/books/1327968416m/5960325.jpg,https://images.gr-assets.com/books/1327968416s/5960325.jpg,114862,3.87,0.011613937,0.049084987,0.2501001,0.43240583,0.2567951
826,5659,The Wind in the Willows,"Kenneth Grahame, Gillian Avery",3.98,139791,4057,https://images.gr-assets.com/books/1423183570m/5659.jpg,https://images.gr-assets.com/books/1423183570s/5659.jpg,139791,3.98,0.018656423,0.05107625,0.22391284,0.34289047,0.36346403
827,15749186,To All the Boys I've Loved Before,Jenny Han,4.11,151311,17356,https://images.gr-assets.com/books/1372086100m/15749186.jpg,https://images.gr-assets.com/books/1372086100s/15749186.jpg,151311,4.11,0.02239097,0.044570453,0.16544071,0.3383495,0.42924836
828,9516,Persepolis,"Marjane Satrapi, Mattias Ripa",4.23,119965,6588,https://images.gr-assets.com/books/1425871473m/9516.jpg,https://images.gr-assets.com/books/1425871473s/9516.jpg,119965,4.23,0.0094861,0.02601592,0.13949068,0.37906057,0.44594672
829,3087,A Room with a View,E.M. Forster,3.91,122055,3969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,122055,3.91,0.017311867,0.059325714,0.23585269,0.3732989,0.3142108
830,6931356,The DUFF: Designated Ugly Fat Friend,Kody Keplinger,3.86,146547,11130,https://images.gr-assets.com/books/1271108843m/6931356.jpg,https://images.gr-assets.com/books/1271108843s/6931356.jpg,146547,3.86,0.03472606,0.0738125,0.22831583,0.32311136,0.34003425
